squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,Popular,houseAge,numNonGuestRooms,grossLivingArea
35941,83,0,0,97,90658,3,8,1,0,3845,8588,191,1,9,3596784.1,0,25,74,23317
97772,35,1,1,27,28602,3,2,1,1,7671,5092,594,1,7,9781828.3,1,33,28,84415
66508,75,0,0,100,56524,10,3,1,1,5510,8014,545,1,1,6652899.0,0,36,74,52439
30862,32,1,1,12,99355,2,2,1,0,3856,7716,233,1,3,3091919.1,1,25,29,19057
25872,18,0,0,28,15628,8,9,1,0,1995,7637,992,0,3,2589819.1,0,35,15,15248
81653,67,1,0,77,29697,2,1,1,1,827,583,685,0,6,8173862.7,0,19,61,79558
86301,57,0,1,13,96945,1,1,0,0,7729,4910,125,1,1,8634295.6,0,20,56,73537
31810,81,0,0,20,48530,6,4,0,0,1413,5512,137,0,5,3183159.4,0,32,76,24748
49386,96,0,1,76,27027,10,2,1,1,3940,4447,376,1,0,4943038.0,1,36,96,40623
82353,84,1,0,98,77619,3,9,1,0,9983,1020,612,1,3,8238845.1,0,15,81,70738
25998,57,1,1,99,20234,1,6,1,0,6471,8312,196,0,5,2618078.1,1,25,52,11019
43120,4,1,1,58,60947,10,5,1,0,3887,775,854,1,7,4322504.0,1,36,-3,37604
82202,100,0,1,59,47682,8,2,1,1,3857,2418,326,0,7,8227582.4,1,12,93,75601
51966,86,1,1,27,70351,1,10,1,0,132,6999,946,1,2,5202574.4,1,32,84,43889
74988,62,1,1,66,21121,9,7,0,0,7677,4826,714,1,7,7513503.2,0,14,55,61771
35412,27,1,1,70,95056,7,8,0,0,4160,1182,455,0,4,3555286.4,0,32,23,29615
18179,14,1,1,49,50124,3,2,0,0,3796,8112,905,1,7,1822705.4,0,22,7,5366
35375,23,0,1,93,88073,1,3,0,0,9591,5451,383,1,9,3547670.6,0,20,14,19950
75731,13,0,0,98,31310,9,5,0,0,9189,6072,384,0,0,7581003.7,0,9,13,60086
40227,36,1,1,46,67337,1,1,1,1,1146,1299,668,1,8,4030969.7,1,29,28,37114
93046,70,0,1,88,62940,3,7,1,1,9528,6019,614,1,6,9312840.0,1,26,64,76885
16979,67,1,0,84,81031,1,5,0,0,4773,638,303,0,0,1706608.2,0,14,67,11265
45273,54,0,1,27,97875,8,10,0,0,139,1024,992,0,1,4535019.7,0,19,53,43118
62247,100,0,0,68,42837,6,4,1,0,3823,9718,907,1,7,6231793.0,0,16,93,47799
44913,30,0,0,39,33937,9,9,0,0,6521,3690,652,1,10,4493550.5,0,11,20,34050
60745,97,0,1,85,81543,9,6,1,1,5075,5017,936,1,1,6084063.5,1,11,96,49717
93571,47,1,0,38,65586,1,9,1,1,5674,7518,995,0,7,9361586.8,0,8,40,79384
15186,54,0,0,73,68059,2,8,1,0,3742,7340,763,1,2,1523188.1,0,25,52,3341
32024,91,0,1,13,92108,6,10,0,0,4896,3191,920,1,10,3207302.9,0,7,81,23017
30579,73,0,0,98,40829,7,4,1,0,5664,7043,268,1,1,3064236.2,0,24,72,17604
83117,48,1,0,1,50761,6,6,1,1,7867,1113,382,1,1,8314925.3,0,33,47,73755
75189,55,0,0,53,10068,6,4,1,0,9457,9295,465,1,4,7523363.5,0,21,51,55972
47554,86,1,1,53,76284,9,4,1,0,8783,2595,688,1,3,4765507.0,1,6,83,35488
38525,87,1,1,18,585,3,3,0,1,161,3448,599,1,6,3861258.8,0,8,81,34317
76623,27,0,0,9,64868,10,9,0,0,1831,5961,410,1,9,7663621.1,0,25,18,68421
56430,86,0,1,95,66145,10,8,1,0,4525,2402,795,1,5,5651930.3,1,13,81,48708
89237,9,1,0,99,61909,3,5,0,0,1129,8433,299,1,8,8935828.4,0,22,1,79376
42495,49,0,1,11,96128,2,3,0,0,6667,3805,548,1,5,4254092.8,0,18,44,31475
34336,92,1,1,55,8540,3,4,1,0,1604,5110,630,0,5,3442471.3,1,13,87,26992
39222,55,1,0,25,10874,8,3,1,0,4245,1694,381,1,6,3929495.1,0,35,49,32902
36428,24,0,1,9,17210,5,2,1,1,3344,868,255,0,9,3646080.5,1,11,15,31961
27197,43,1,1,91,79478,1,1,1,1,9484,3186,740,0,7,2727914.1,1,5,36,13787
30176,36,0,1,84,40392,9,8,1,0,8940,5983,754,1,8,3024957.1,1,15,28,14499
40057,56,0,0,32,74405,10,9,0,1,2609,9544,877,0,2,4007722.0,0,6,54,27027
54379,82,1,1,10,59671,10,9,0,0,8445,4687,466,0,1,5447444.2,0,14,81,40781
35131,20,0,1,12,598,6,2,1,0,4415,8261,914,1,4,3515398.1,1,25,16,21541
30872,54,0,0,19,59528,3,6,1,0,5917,9099,370,1,9,3088148.2,0,34,45,15486
94569,18,1,1,6,84696,3,4,1,1,848,4557,939,0,2,9464117.0,1,26,16,88225
35714,84,1,0,52,7831,7,9,0,1,8094,7354,240,1,3,3578983.3,0,33,81,20026
63182,21,0,1,91,37179,7,5,0,1,4465,6612,469,0,9,6326321.0,0,36,12,51636
35122,45,0,1,76,85058,4,1,1,1,9919,1326,390,1,1,3519372.3,1,33,44,23487
49171,2,1,1,78,900,8,5,0,0,5815,8787,515,0,2,4931736.4,0,22,0,34054
83780,56,1,0,6,13031,3,10,1,1,4012,4622,656,1,1,8382464.0,0,6,55,74490
87781,72,1,1,44,74153,2,9,1,1,3052,7070,933,1,10,8789651.1,1,15,62,76726
93437,40,1,0,36,34307,3,7,1,1,3370,6778,850,0,6,9350312.9,0,17,34,82439
51477,14,1,1,26,42991,5,9,0,1,480,5076,271,1,4,5152795.1,0,5,10,45650
33028,62,0,1,4,28557,6,2,0,0,6303,6778,211,0,6,3307652.6,0,10,56,19736
78173,67,0,0,68,39114,2,3,0,0,3923,6401,791,0,7,7819707.6,0,30,60,67058
85424,18,1,1,26,67302,6,2,1,0,6111,771,500,1,10,8548350.5,1,21,8,78042
41303,43,0,0,29,33769,2,2,0,0,2712,8350,625,0,3,4132922.1,0,5,40,29616
96859,19,0,1,84,42707,4,3,1,0,8672,5443,740,0,8,9697543.0,1,6,11,82004
43455,37,0,1,49,99898,6,10,0,0,5289,3309,293,0,0,4353454.0,0,16,37,34564
66050,85,1,0,81,8500,8,3,1,0,7047,903,433,1,8,6616556.8,0,8,77,57667
56659,43,0,1,85,69541,6,8,0,0,3855,4460,554,1,3,5671005.2,0,14,40,47790
58597,99,1,1,4,17260,10,7,1,0,2792,7243,146,1,0,5867655.1,1,5,99,48416
78552,67,1,1,32,44435,8,8,0,0,8338,4376,747,0,7,7861906.8,0,18,60,65091
36565,5,0,0,19,41430,1,9,0,0,4363,5960,523,1,10,3658403.7,0,19,-5,25719
97843,40,0,0,76,73758,2,6,1,0,2334,2845,780,0,0,9790045.2,0,14,40,91884
49777,23,1,0,64,77840,7,8,0,1,1399,1431,880,1,9,4984030.0,0,36,14,46067
94847,31,1,1,6,31217,7,3,0,1,9311,1533,426,0,8,9493047.1,0,25,23,83577
5886,87,1,1,22,4949,2,10,1,0,3244,1256,871,0,7,594670.1,1,35,80,515
85083,70,0,0,33,15966,6,10,1,1,1697,6032,573,1,3,8511641.4,0,32,67,76781
60153,68,0,1,49,28764,6,6,1,0,1658,1360,519,1,6,6021519.4,1,32,62,56616
13553,66,0,0,65,48244,7,6,1,1,5143,6871,437,0,4,1360671.7,0,9,62,1102
90797,98,0,0,35,41571,6,1,0,1,1112,8300,806,1,2,9082814.8,0,28,96,80579
66814,39,1,0,57,35784,5,10,0,1,95,8714,351,0,1,6684800.8,0,8,38,57654
87182,38,1,1,11,16174,4,3,1,0,5422,447,204,0,1,8723444.7,1,19,37,81109
85184,38,1,0,12,24845,2,2,1,1,6650,2003,415,1,0,8522151.8,0,18,38,76116
22216,50,1,0,21,19128,10,10,0,0,7509,1547,963,1,0,2227097.6,0,20,50,12197
20967,33,1,1,66,42201,1,2,1,0,8214,4091,118,1,4,2103788.6,1,10,29,8544
52948,91,1,1,10,3750,8,9,1,0,190,1341,114,1,6,5301685.4,1,32,85,51303
69328,3,1,0,64,35251,10,9,1,0,3320,1959,499,0,7,6939925.7,0,29,-4,63550
8759,60,0,0,28,13131,10,8,1,0,2356,1865,651,1,0,879516.3,0,23,60,3887
83475,29,1,1,21,83086,7,6,1,1,8529,9206,713,0,8,8354822.3,1,23,21,65027
68213,15,0,0,46,42558,1,7,1,1,5504,5791,689,0,8,6824757.8,0,8,7,56229
37041,95,1,1,42,7104,5,1,1,1,5601,4694,108,0,3,3712504.0,1,36,92,26638
45199,42,1,1,35,64468,10,9,0,0,6758,9915,363,1,2,4525009.7,0,9,40,28163
64514,85,1,1,7,88305,7,3,1,0,4548,2833,446,0,8,6458929.8,1,8,77,56687
55484,78,0,1,28,93481,8,10,1,1,3639,1147,377,0,7,5555288.6,1,30,71,50321
74310,4,1,0,30,73922,4,4,0,0,8773,7979,200,1,7,7436951.4,0,22,-3,57358
75985,5,0,1,68,90127,3,10,0,0,6106,8760,884,1,0,7606736.4,0,32,5,60235
90110,64,1,0,52,81395,3,5,1,0,8600,8061,384,0,0,9019491.8,0,28,64,73065
77231,96,1,1,86,92011,8,4,0,0,7020,8012,185,1,7,7736121.8,0,18,89,62014
33135,29,0,0,77,6740,9,3,1,1,5397,1850,745,1,6,3319402.4,0,12,23,25143
25662,30,1,0,28,88555,10,6,0,0,5062,5065,857,1,8,2572373.2,0,34,22,14678
91004,36,1,0,11,58047,2,1,1,1,1334,6811,460,0,5,9102980.9,0,17,31,82399
41387,3,0,0,37,57749,1,2,0,0,5738,9368,760,1,4,4141466.8,0,18,-1,25521
82616,76,0,0,31,98786,6,7,0,0,7653,473,961,0,8,8262441.3,0,23,68,73529
40647,84,1,1,96,86548,3,3,0,1,8371,4417,372,1,0,4077290.7,0,19,84,27487
9410,26,1,0,99,38185,7,7,1,0,7053,1109,827,1,3,953870.4,0,32,23,421
81166,80,0,0,33,42252,8,1,1,0,3061,1001,502,0,7,8119282.7,0,9,73,76602
21459,14,0,1,85,8301,1,6,1,1,5520,7062,100,1,4,2156838.5,1,21,10,8777
94674,52,1,1,78,48483,5,5,1,1,8822,1723,590,0,4,9477047.1,1,35,48,83539
76405,7,1,1,71,87103,9,4,0,1,2611,7224,255,0,2,7654143.9,0,17,5,66315
59302,85,1,1,31,10324,4,5,1,0,4968,6928,826,1,7,5940173.7,1,19,78,46580
45737,86,1,1,37,74646,9,5,1,0,7396,5189,134,1,0,4580439.1,1,15,86,33018
77021,24,1,1,27,77572,4,4,1,1,5405,1551,131,1,4,7708657.0,1,36,20,69934
37563,11,0,0,73,14020,6,8,0,1,7193,7267,522,0,3,3758386.4,0,32,8,22581
32561,12,0,0,69,61925,8,10,1,1,5445,2205,206,1,1,3259171.6,0,10,11,24705
97802,50,1,0,68,43368,7,2,1,1,8877,9937,189,1,8,9787101.1,0,5,42,78799
40792,37,0,0,65,65532,7,9,1,0,7593,9766,680,0,5,4083461.8,0,8,32,22753
96309,1,1,1,25,82647,2,6,1,1,6790,7408,164,1,0,9638086.1,1,15,1,81947
34131,4,1,0,19,3470,7,10,0,1,3503,3385,122,1,10,3418759.1,0,35,-6,27121
93132,93,1,1,35,12062,10,9,0,1,2064,2720,315,1,5,9320824.8,0,28,88,88033
87446,46,0,0,5,8242,4,9,1,0,777,2279,217,1,3,8745320.6,0,20,43,84173
52101,44,1,1,96,17601,2,4,0,1,4434,4873,829,1,4,5223673.1,0,35,40,41965
65052,24,0,0,25,11880,9,7,1,0,6382,8045,976,1,5,6507074.2,0,34,19,49649
96526,29,0,0,97,98433,10,2,1,0,5207,8208,553,0,10,9657476.2,0,34,19,82558
42943,27,1,1,82,97069,8,5,0,1,1203,4839,294,1,5,4303486.4,0,32,22,36607
51518,39,0,1,67,43714,3,2,1,1,9542,5547,124,1,7,5160065.9,1,27,32,36305
28311,88,0,0,25,17649,2,6,1,0,7463,88,157,0,7,2833875.2,0,24,81,20603
40081,48,0,0,21,98496,6,6,1,0,1731,7398,359,1,10,4009410.2,0,14,38,30593
53020,64,0,1,79,84702,7,6,1,0,5586,4626,637,0,5,5309888.6,1,30,59,42171
91472,12,1,0,30,7452,3,2,0,1,2505,2457,123,1,5,9154295.2,0,24,7,86387
42820,94,1,0,58,62097,3,10,0,0,5629,1745,885,0,2,4284262.2,0,24,92,34561
56105,44,1,0,26,3345,8,8,0,1,6193,7848,425,1,3,5615435.3,0,13,41,41639
52370,47,1,1,68,24836,5,5,1,1,4829,1900,293,0,6,5249769.2,1,24,41,45348
37394,85,0,1,50,5633,6,8,0,1,5502,6562,369,0,4,3747668.3,0,13,81,24961
39092,15,0,0,39,69520,9,10,0,0,4754,7924,728,1,0,3912190.8,0,18,15,25686
82310,69,1,0,21,98749,9,6,0,1,1244,2957,527,0,2,8235493.6,0,20,67,77582
79576,78,0,0,24,91759,2,6,0,0,3003,5956,895,0,7,7958981.1,0,15,71,69722
73717,72,1,1,39,93032,3,9,1,1,2569,3531,449,0,9,7380635.7,1,9,63,67168
33851,19,1,0,72,87130,4,4,1,0,1297,3077,944,0,5,3390907.3,0,13,14,28533
22878,99,0,1,50,40700,2,2,1,1,7075,804,885,0,3,2293660.4,1,12,96,14114
30352,16,0,1,32,52631,1,8,0,1,887,8816,230,1,0,3040502.8,0,28,16,20419
75549,16,1,0,69,49489,10,5,1,1,72,6676,708,1,5,7561347.3,0,13,11,68093
95568,83,1,0,73,11191,5,10,1,1,5347,3481,819,1,0,9566990.3,0,13,83,85921
15180,44,0,0,6,50715,6,6,0,1,1867,5261,614,1,3,1518916.3,0,23,41,7438
57582,76,0,0,55,33073,8,1,1,0,7345,7193,385,0,2,5762906.4,0,12,74,42659
25112,40,0,0,99,56755,8,5,0,0,750,1894,303,0,2,2518927.4,0,32,38,22165
12558,36,1,1,40,5495,1,1,1,0,2566,9300,214,1,5,1267518.4,1,12,31,478
43262,98,1,1,86,85312,4,4,0,1,310,30,677,1,6,4338500.6,0,10,92,42245
15334,16,1,0,43,96896,8,5,0,1,8275,521,266,1,2,1535869.6,0,30,14,6272
95409,46,0,0,78,24062,6,3,0,1,3890,3572,796,1,7,9544720.3,0,23,39,87151
58704,94,1,1,53,95054,1,2,1,0,6928,1991,440,1,2,5883585.6,1,30,92,49345
14213,73,0,1,32,48647,8,4,1,1,3651,2332,745,0,3,1428141.3,1,13,70,7485
56007,65,0,1,81,80059,6,9,0,0,5027,2795,104,0,4,5604820.0,0,26,61,48081
52330,1,1,1,64,29632,7,1,1,0,1888,8953,705,1,0,5245987.7,1,9,1,40784
74986,59,1,1,94,57577,6,5,0,0,1878,515,766,1,3,7510238.9,0,27,56,71827
41043,1,0,0,78,35311,1,10,1,0,5723,8928,603,1,4,4105841.3,0,33,-3,25789
90374,86,0,1,24,16877,9,3,0,0,4161,7692,102,0,6,9043292.6,0,10,80,78419
73664,52,0,0,96,49829,6,2,0,1,9940,5796,617,0,2,7368733.1,0,15,50,57311
64693,12,1,0,10,75306,8,3,0,0,9194,8454,352,1,8,6472400.1,0,25,4,46693
20743,19,1,0,15,67704,7,5,0,1,3648,9698,835,1,2,2080020.1,0,15,17,6562
61920,10,0,1,70,17973,5,5,0,1,127,7229,867,0,4,6198911.0,0,26,6,53697
79047,7,1,0,58,15805,1,1,0,0,5833,2166,309,0,3,7913249.2,0,34,4,70739
90170,21,0,1,23,30045,1,4,1,0,739,9878,919,1,3,9019821.0,1,16,18,78634
92196,29,0,1,84,75407,3,9,1,0,3300,5145,314,1,7,9224397.2,1,34,22,83437
80237,88,0,0,35,32911,7,8,1,1,6209,8195,134,1,6,8025945.6,0,20,82,65699
63681,29,0,1,16,59896,6,7,0,0,1778,6912,520,0,3,6373356.5,0,21,26,54471
33749,44,0,0,38,41592,3,10,1,0,5688,2005,169,0,2,3379097.1,0,35,42,25887
98664,15,1,1,42,98271,4,2,1,1,3439,5174,222,0,3,9876359.3,1,23,12,89829
7535,67,0,0,58,64984,3,2,1,1,5069,1953,229,1,10,756107.2,0,14,57,284
29827,64,1,1,45,91629,10,6,1,1,8183,1633,197,1,7,2990376.3,1,13,57,19814
39734,99,1,1,81,89100,9,8,0,0,3606,8899,510,0,3,3983895.2,0,34,96,26719
79629,97,0,0,8,49542,2,1,1,1,5358,6014,615,0,7,7964152.9,0,17,90,67642
61480,64,0,0,39,92668,6,7,1,0,2121,5473,643,1,7,6149872.1,0,5,57,53243
89921,60,1,0,2,24597,10,6,1,0,7541,3829,746,0,1,8995782.8,0,18,59,77805
78256,13,1,0,33,52330,7,3,1,1,5104,5861,206,1,5,7832866.6,0,20,8,67085
33507,85,0,1,87,52734,10,2,0,0,221,5485,418,0,9,3360225.3,0,13,76,27383
51859,59,0,0,60,34698,4,8,0,1,7275,1742,572,0,7,5190340.3,0,23,52,42270
60072,36,1,1,81,365,2,1,0,1,619,7012,866,1,7,6021514.3,0,13,29,51575
33099,3,1,1,86,37460,9,5,1,1,7525,3507,795,1,2,3322097.0,1,6,1,21272
48299,88,0,1,34,36929,7,5,0,1,1928,2776,846,1,1,4838730.0,0,16,87,42749
72481,18,1,0,71,38921,7,1,0,1,9080,2076,273,0,9,7254308.1,0,5,9,61052
65822,70,0,0,88,67017,7,3,0,1,5889,8548,396,0,5,6585590.6,0,20,65,50989
40259,8,0,0,25,25815,10,8,0,0,2455,7709,864,1,8,4029000.3,0,23,0,29231
43653,13,0,1,72,44943,6,2,1,1,5654,5531,519,1,1,4374203.2,1,14,12,31949
44008,40,0,0,10,38622,8,7,0,0,894,4609,817,1,2,4402299.2,0,34,38,37688
25210,98,1,0,34,69052,8,1,1,0,5454,1034,147,0,6,2525784.4,0,32,92,18575
72580,79,1,1,84,69700,10,2,1,1,9378,2358,409,0,1,7269915.6,1,30,78,60435
52967,19,1,0,54,2290,4,1,1,1,9331,3364,497,1,1,5304068.0,0,36,18,39775
48046,97,1,1,54,98015,6,2,1,0,7748,5725,428,1,5,4818306.5,1,11,92,34145
58725,76,0,1,5,85148,3,10,0,0,8990,6610,831,1,9,5876344.8,0,8,67,42294
80062,78,0,0,90,64253,4,4,0,0,1797,5974,862,0,4,8007951.1,0,15,74,71429
87547,11,0,0,81,68456,1,4,0,0,7269,1015,715,1,4,8756084.8,0,18,7,78548
53466,98,1,1,22,65389,7,8,1,0,6083,6236,633,0,0,5354379.7,1,19,98,40514
81164,24,1,1,40,59977,8,9,0,0,2828,3953,749,1,0,8122770.5,0,21,24,73634
73851,51,1,0,8,69766,6,2,1,0,1690,7437,171,0,1,7387211.7,0,19,50,64553
9327,96,1,1,72,72801,5,8,1,0,193,7414,651,1,5,942653.1,1,25,91,1069
64000,54,0,1,85,3264,7,6,1,0,9149,8764,389,0,3,6407878.2,1,14,51,45698
48164,50,0,1,36,3834,9,6,0,1,5361,8652,995,1,8,4819035.3,0,23,42,33156
70087,79,1,1,81,81785,8,6,0,1,1736,3512,601,0,6,7025221.7,0,9,73,64238
68609,67,1,0,74,84408,8,4,0,0,8794,6696,912,1,6,6870074.0,0,26,61,52207
92037,100,1,1,66,90075,4,3,1,1,3416,719,762,1,3,9216204.3,1,33,97,87140
34477,46,1,0,24,72350,9,10,0,0,5761,9696,472,0,5,3454533.5,0,31,41,18548
16009,87,1,1,32,50813,2,10,0,0,8617,4533,360,1,4,1609358.2,0,34,83,2499
66061,62,1,0,61,59318,9,7,0,1,6571,1009,670,0,3,6613492.0,0,36,59,57811
96142,6,0,1,79,94692,3,7,1,0,1962,1455,832,1,1,9622454.0,1,6,5,91893
34341,27,0,0,81,29078,9,5,1,1,1765,8672,727,0,1,3440578.7,0,9,26,23177
52576,67,0,1,16,10391,3,5,0,0,6790,9295,563,1,5,5260049.1,0,5,62,35928
31149,95,1,0,81,9266,7,10,0,0,2821,3848,468,0,6,3122865.2,0,24,89,24012
35958,96,1,0,52,76102,1,1,0,0,1555,2051,362,0,10,3602301.5,0,31,86,31990
39995,23,0,1,79,89016,2,4,0,0,4683,7733,111,1,10,4003367.8,0,18,13,27468
99227,26,1,1,82,90745,7,5,0,1,4052,3302,397,0,0,9936021.1,0,35,26,91476
39337,54,0,1,53,48318,3,7,0,0,9298,4387,185,1,7,3939660.7,0,9,47,25467
77980,24,1,1,60,47515,3,5,1,1,4579,3538,469,1,9,7808460.3,1,23,15,69394
63092,26,1,1,84,94272,6,6,1,1,3993,3156,405,1,9,6319624.0,1,26,17,55538
58974,44,0,0,78,45032,2,9,0,1,7758,829,278,0,7,5904218.8,0,18,37,50109
91156,20,0,1,47,10616,3,5,0,1,9405,4215,842,0,3,9120679.9,0,17,17,76694
31045,100,1,0,35,22913,10,9,1,0,1750,6368,404,0,0,3109000.0,0,36,100,22523
17012,2,0,0,6,34231,10,4,0,0,8324,4354,189,0,8,1702289.9,0,27,-6,4145
21258,38,1,1,30,96015,3,6,0,0,3175,6608,298,0,9,2131166.1,0,35,29,11177
82808,49,0,0,7,24564,5,2,1,1,2185,9454,459,1,5,8282112.4,0,22,44,70710
31696,1,0,0,57,95645,2,6,0,1,1062,6869,562,0,0,3172950.5,0,21,1,23203
76262,16,1,1,86,8600,1,9,0,1,6248,6168,307,1,5,7636698.1,0,5,11,63539
51127,76,0,0,41,86859,9,6,0,0,1888,6393,818,1,6,5116713.2,0,14,70,42028
13092,12,1,0,11,71008,3,2,1,0,4448,3610,567,0,4,1312532.9,0,17,8,4467
84722,8,1,1,51,3872,2,3,0,0,9686,229,318,0,8,8479242.3,0,33,0,74489
28787,16,1,0,83,24159,10,7,0,1,7495,9057,618,0,1,2889198.8,0,8,15,11617
18436,31,1,1,6,28505,8,9,0,1,6212,3830,811,1,6,1852147.2,0,24,25,7583
27193,57,1,1,5,81972,7,4,1,1,2151,4420,386,1,4,2726538.6,1,10,53,20236
85431,3,1,0,33,74824,8,2,1,0,8326,4450,195,1,6,8550479.6,0,10,-3,72460
11986,9,1,0,100,45263,4,1,1,0,1441,5355,770,0,9,1207946.4,0,12,0,4420
77744,34,0,0,85,69381,10,7,0,1,3190,9835,379,0,6,7781079.0,0,36,28,64340
41419,78,0,0,96,64762,3,1,0,0,8271,1797,309,0,0,4146569.2,0,34,78,31042
88441,86,1,1,65,38191,1,9,1,0,6096,8178,639,1,10,8854284.4,1,12,76,73528
61562,52,1,0,87,24,7,10,1,0,32,2797,873,0,7,6164454.1,0,35,45,57860
69355,73,0,1,93,29861,9,6,1,0,3625,4568,796,1,1,6942882.3,1,13,72,60366
91524,23,1,1,83,135,6,9,0,1,5349,3202,400,0,2,9157838.3,0,23,21,82573
79375,43,1,0,6,35644,3,7,0,1,4513,4415,222,0,3,7942261.3,0,13,40,70225
15940,42,0,0,15,60924,3,2,0,1,729,4150,526,0,2,1595269.0,0,36,40,10535
36425,79,1,0,93,23304,4,8,1,0,6507,5153,629,1,8,3654949.6,0,30,71,24136
83264,28,1,1,20,31355,6,5,1,1,3072,6741,605,0,7,8336224.1,1,5,21,72846
26018,58,0,1,79,46903,2,4,0,0,5295,5189,707,1,2,2608276.2,0,24,56,14827
52194,8,0,1,97,41561,3,5,0,0,2232,1254,970,1,5,5224594.7,0,9,3,47738
72570,98,0,0,97,33740,5,5,1,1,9856,5766,874,0,8,7260082.4,0,12,90,56074
88671,68,1,0,44,38715,4,5,0,1,4769,7776,527,1,10,8871592.7,0,29,58,75599
94129,29,0,0,81,87582,9,1,0,1,6578,8860,254,0,3,9419500.8,0,28,26,78437
60490,14,0,0,80,49456,2,4,0,1,2930,5328,953,1,4,6051979.8,0,28,10,51279
42168,6,1,0,80,530,2,10,0,1,8869,7129,364,1,2,4222857.3,0,13,4,25806
46695,77,1,1,78,59440,9,8,0,0,2840,3484,194,1,10,4680907.7,0,29,67,40177
24140,14,0,0,13,80883,1,6,0,0,8956,8962,562,1,6,2415551.4,0,12,8,5660
68309,3,0,0,83,8528,4,10,0,1,1714,3794,895,0,10,6836397.6,0,20,-7,61906
59288,44,0,1,8,46030,1,4,1,0,4412,3771,219,0,9,5934463.1,1,5,35,50886
99173,83,1,1,35,8235,5,3,1,0,4914,9549,248,0,0,9927131.2,1,34,83,84462
20926,75,0,0,34,81773,6,6,0,0,2379,5421,759,1,1,2093781.1,0,15,74,12367
22567,6,0,0,37,20852,1,4,0,1,3815,2512,654,0,9,2257816.0,0,26,-3,15586
31873,56,1,1,44,39553,8,6,1,0,9443,1920,393,0,8,3197462.7,1,29,48,20117
83197,46,1,1,68,36740,7,5,1,0,4439,9572,351,1,2,8327908.7,1,29,44,68835
57229,73,1,0,26,56917,7,6,1,1,3468,5240,333,1,8,5729282.1,0,25,65,48188
68143,87,0,0,14,67586,8,8,0,0,2675,4544,994,1,9,6816133.8,0,8,78,59930
21284,67,0,0,63,78275,7,7,0,0,1589,6243,788,0,3,2134558.0,0,16,64,12664
90360,65,1,0,4,11790,6,10,0,1,4727,5639,727,0,4,9039117.3,0,23,61,79267
83300,84,1,0,100,16305,8,4,0,0,3231,7316,423,1,8,8338071.1,0,25,76,72330
79770,98,0,0,57,20712,2,4,0,0,8501,7560,363,1,7,7978838.7,0,29,91,63346
31239,99,0,0,77,3081,5,8,1,0,6178,4301,208,1,6,3130709.2,0,34,93,20552
49856,95,1,1,25,77135,9,7,1,1,7182,8670,125,0,6,4992838.7,1,29,89,33879
24840,64,1,1,82,34625,7,1,0,0,3619,7395,504,0,0,2494109.2,0,24,64,13322
52526,43,1,1,28,67284,3,2,1,1,211,8263,485,0,2,5261013.8,1,18,41,43567
77128,69,0,0,79,93960,2,9,0,1,3383,108,269,1,4,7721041.8,0,28,65,73368
77708,17,0,1,95,63651,7,7,1,1,2635,7985,546,0,2,7778998.5,1,11,15,66542
42509,39,0,1,83,16934,8,7,1,1,5212,561,179,1,1,4260579.7,1,9,38,36557
53436,18,1,1,1,26153,10,2,1,0,6009,1144,178,1,1,5352131.0,1,26,17,46105
61911,51,0,0,89,54830,4,3,1,1,8178,1534,410,0,10,6200711.0,0,26,41,51789
82247,22,1,1,34,67811,1,3,0,0,6593,4948,402,1,1,8231274.2,0,34,21,70304
20447,11,0,1,99,2453,4,4,1,0,9134,2479,642,1,8,2056119.0,1,6,3,8192
54645,96,0,0,23,82959,4,4,1,0,6195,7354,645,1,0,5466135.7,0,19,96,40451
61453,7,1,1,86,1874,5,4,1,0,8951,8470,558,1,2,6152438.6,1,20,5,43474
91978,98,0,1,6,97113,5,10,1,1,7355,20,815,1,9,9201430.5,1,31,89,83788
20486,81,0,1,17,18945,2,7,1,0,9303,7062,876,0,10,2052565.3,1,13,71,3245
98426,11,0,1,74,27644,7,6,0,1,3934,4010,820,1,8,9850377.2,0,34,3,89662
49072,14,0,0,46,16773,5,1,1,0,9889,5656,245,1,1,4910288.7,0,19,13,33282
54310,38,1,0,34,58209,7,5,0,0,763,8942,838,1,7,5435355.8,0,28,31,43767
78289,2,1,1,34,52478,6,8,0,0,5833,8282,168,0,3,7834644.5,0,31,-1,64006
30403,97,1,0,84,59435,1,4,1,0,8656,8575,490,1,1,3049116.7,0,9,96,12682
62083,16,1,0,63,54562,2,2,1,0,1709,1826,121,0,8,6212807.1,0,35,8,58427
57405,99,1,1,32,76221,2,1,0,1,1870,1979,653,0,7,5747803.8,0,8,92,52903
22674,64,0,0,87,60989,2,10,1,1,2214,3509,471,0,10,2275756.3,0,23,54,16480
51682,76,0,1,100,60741,9,10,1,0,7572,4358,510,0,6,5179120.7,1,29,70,39242
72001,72,0,0,76,77590,9,2,1,1,7481,6838,695,1,1,7207458.5,0,21,71,56987
43758,83,0,0,94,79250,5,6,1,0,9550,6177,441,0,0,4385098.8,0,18,83,27590
63958,92,1,1,97,44181,4,4,1,1,7067,4514,915,1,1,6409487.3,1,13,91,51462
66049,51,0,0,6,31605,4,1,0,1,6899,6092,368,1,7,6605823.6,0,30,44,52690
